id,is_entire_condo,is_entire_rental_unit,is_entire_home,is_room_in_hotel,is_entire_serviced_apartment,is_entire_townhouse,room_type,accommodates,beds,bedrooms,bathrooms,host_years,host_is_superhost,host_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,host_response_time,host_response_rate,host_acceptance_rate,host_has_profile_pic,neighbourhood_group,neighbourhood,latitude,longitude,availability_365,availability_30,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_communication,instant_bookable,price,has_license,has_air_conditioning,has_hot_water,has_kitchen,has_gym,has_wifi,has_hair_dryer,has_microwave,has_refrigerator,has_pool,has_washer,review_scores_rating_missing,review_scores_cleanliness_missing,review_scores_location_missing,review_scores_communication_missing,host_response_rate_missing,host_acceptance_rate_missing,reviews_per_month_missing,drive_dist_hnl_km,drive_time_hnl_min,drive_dist_wk_km,drive_time_wk_min
1463249187653934779,False,True,False,False,False,False,Entire home/apt,6.0,4.0,2.0,2.0,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.274043450822095,-157.8242438145421,298,6.0,1,1125.0,2.9,1125.0,1,1,0.0,0.68,5.0,5.0,5.0,5.0,True,386.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,28.0,34.6,4.2,12.4
1463249843621932782,False,True,False,False,False,False,Entire home/apt,6.0,4.0,2.0,2.0,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.27579156949347,-157.82304687258846,253,8.0,1,1125.0,2.9,1125.0,50,6,1.0,0.56,4.74,4.84,4.98,4.72,True,332.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,27.9,34.9,2.8,10.0
1463250383152861273,False,True,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.28531,-157.83766,266,3.0,1,1125.0,2.9,1125.0,39,5,1.0,0.72,4.69,4.79,4.92,4.62,True,142.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,23.7,36.1,1.3,6.4
1463251451778172840,False,True,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.28142,-157.82705,246,7.0,1,1125.0,2.9,1125.0,25,14,0.0,1.06,4.68,4.68,4.88,4.88,True,96.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,25.9,34.0,2.2,8.2
1463251999590833852,False,True,False,False,False,False,Entire home/apt,2.0,2.0,0.0,1.0,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.27995,-157.82648,270,5.0,1,1125.0,2.9,1125.0,12,10,1.0,0.87,4.67,4.75,4.83,4.58,True,80.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,25.9,34.1,2.2,8.2
1463252443689570738,False,True,False,False,False,False,Entire home/apt,6.0,4.0,2.0,2.0,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,Koolauloa,21.70079159884867,-157.99372878208655,333,15.0,1,1125.0,2.9,1125.0,1,1,1.0,1.0,5.0,5.0,5.0,5.0,True,301.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,69.5,73.2,72.6,77.0
1463253116762750908,False,True,False,False,False,False,Entire home/apt,8.0,5.0,3.0,3.0,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,Koolauloa,21.69968,-157.99465,303,18.0,1,1125.0,2.9,1125.0,37,12,1.0,1.11,4.81,4.78,4.89,4.84,True,406.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,68.2,69.6,71.2,73.4
1463254087927172814,False,True,False,False,False,False,Entire home/apt,2.0,2.0,0.0,1.0,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.2840110596943,-157.8330740103697,275,2.0,1,1125.0,2.9,1125.0,32,11,0.0,0.74,4.88,4.84,4.94,4.94,True,84.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,24.3,39.0,0.5,2.8
1463254437607266389,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.280601254791755,-157.82626335557762,310,3.0,1,1125.0,2.9,1125.0,58,8,0.0,1.01,4.72,4.76,4.93,4.66,True,105.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,25.8,33.9,2.1,8.1
1463254842004944581,False,True,False,False,False,False,Entire home/apt,2.0,2.0,0.0,1.0,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.2793,-157.82784,285,1.0,1,1125.0,2.9,1125.0,20,11,3.0,0.65,4.75,4.55,4.95,4.65,True,136.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,25.9,34.8,2.3,9.0
1463255302135066659,False,True,False,False,False,False,Entire home/apt,2.0,2.0,0.0,1.0,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.279179755405444,-157.82623617376888,302,3.0,1,1125.0,2.9,1125.0,17,10,1.0,0.67,4.88,4.94,4.94,5.0,True,99.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,26.1,35.3,2.4,9.5
1463255764802439730,False,False,True,False,False,False,Entire home/apt,8.0,5.0,4.0,2.5,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,East Honolulu,21.29581,-157.70156,228,0.0,1,1125.0,30.0,1125.0,4,2,0.0,0.17,4.75,5.0,5.0,5.0,True,191.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,38.8,41.7,17.1,25.6
1463256214839525791,False,True,False,False,False,False,Entire home/apt,4.0,3.0,1.0,1.0,0.4106776180698152,False,28.0,28,28.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.285681085945377,-157.83089889774502,331,7.0,1,1125.0,2.9,1125.0,2,2,2.0,2.0,5.0,5.0,5.0,5.0,True,118.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,24.9,31.5,1.3,5.7
1463276366974661898,False,True,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,9.210130047912388,False,22.0,21,21.0,within an hour,0.96,0.95,True,Honolulu,Primary Urban Center,21.27633,-157.82112,318,16.0,30,365.0,30.0,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,81.0,True,True,True,True,False,True,True,True,True,True,True,1,1,1,1,0,0,1,26.5,35.0,2.8,9.1
1463335193146240055,False,True,False,False,False,False,Entire home/apt,6.0,5.0,2.0,1.0,4.539356605065024,True,162.0,150,150.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2732,-157.81997,96,8.0,1,365.0,1.0,365.0,5,5,3.0,2.88,4.8,5.0,4.6,5.0,True,347.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,27.5,33.6,3.7,11.4
1463340470705731166,False,True,False,False,False,False,Entire home/apt,6.0,5.0,2.0,2.0,9.604380561259411,True,206.0,204,204.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.2875774,-157.8342522,257,0.0,1,365.0,15.5,204.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,142.0,True,True,True,True,True,True,True,True,True,True,True,1,1,1,1,0,0,1,24.2,37.8,0.9,4.3
1463368402764542465,True,False,False,False,False,False,Entire home/apt,4.0,3.0,2.0,2.0,9.604380561259411,True,206.0,204,204.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.28758,-157.83425,264,2.0,1,365.0,14.5,215.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,192.0,True,True,True,True,True,True,True,True,True,True,True,1,1,1,1,0,0,1,24.2,37.8,0.9,4.3
1463413148005857666,False,True,False,False,False,False,Entire home/apt,5.0,3.0,1.0,1.0,10.18754277891855,False,65.0,38,38.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2809674,-157.8256348,329,18.0,1,365.0,1.0,365.0,2,2,1.0,1.54,5.0,5.0,5.0,5.0,True,191.0,True,True,False,True,False,True,False,False,False,True,False,0,0,0,0,0,0,0,25.7,32.8,2.0,7.0
1463464474851526077,False,True,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,10.28062970568104,True,121.0,119,119.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2747247,-157.820931,295,6.0,1,365.0,1.9,365.0,1,1,1.0,1.0,5.0,5.0,5.0,5.0,True,183.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,26.7,35.6,3.0,9.8
1463828900200553307,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,12.145106091718,True,20.0,20,20.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28106,-157.82676,308,14.0,1,365.0,1.0,365.0,1,1,1.0,1.0,5.0,5.0,5.0,5.0,True,138.0,True,True,True,True,False,True,True,True,True,True,False,0,0,0,0,0,0,0,25.8,33.6,2.1,7.8
1464007722831190341,False,True,False,False,False,False,Entire home/apt,8.0,4.0,2.0,2.0,0.4134154688569473,False,1.0,1,1.0,missing,0.0,0.0,False,Honolulu,Ewa,21.3319372,-158.1212885,14,0.0,7,7.0,7.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,782.0,True,True,False,True,True,True,False,False,False,True,True,1,1,1,1,1,1,1,41.2,39.7,45.1,47.0
1464138932470354468,False,True,False,False,False,False,Entire home/apt,3.0,2.0,1.0,1.0,10.242299794661191,False,287.0,219,218.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.27669,-157.82379,236,10.0,2,365.0,2.0,365.0,6,6,2.0,3.16,5.0,5.0,5.0,5.0,True,247.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,28.0,35.5,2.7,9.6
1464186759269629623,False,True,False,False,False,False,Entire home/apt,4.0,3.0,1.0,1.0,9.883641341546886,False,19.0,14,13.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27407,-157.82013,309,12.0,1,365.0,1.0,365.0,1,1,1.0,1.0,3.0,4.0,4.0,4.0,True,141.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,26.8,36.5,3.1,10.7
1464323755644029578,True,False,False,False,False,False,Entire home/apt,4.0,2.0,2.0,2.0,8.97741273100616,True,523.0,433,433.0,within an hour,1.0,0.97,True,Honolulu,Ewa,21.342407099219653,-158.12430013351582,249,16.0,29,365.0,29.0,115.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,180.0,True,True,True,True,True,True,False,True,True,True,True,1,1,1,1,0,0,1,39.9,36.6,43.8,43.8
1464601591568016925,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,4.005475701574264,False,49.0,48,48.0,within an hour,0.98,1.0,True,Honolulu,Primary Urban Center,21.277008,-157.8241197,274,14.0,3,90.0,3.0,1125.0,3,3,2.0,1.73,4.33,4.33,4.67,4.33,False,82.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,26.4,35.6,2.7,9.8
1465012706934924111,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,12.145106091718,True,20.0,20,20.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28788,-157.83341,310,3.0,1,365.0,1.0,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,128.0,True,True,True,True,True,True,True,True,True,True,True,1,1,1,1,0,0,1,24.0,31.5,1.2,5.2
1460477526314982024,True,False,False,False,False,False,Entire home/apt,6.0,3.0,2.0,2.0,9.45927446954141,True,2.0,2,2.0,within an hour,1.0,1.0,True,Honolulu,Ewa,21.336332288157383,-158.12166427557824,262,2.0,6,365.0,6.0,365.0,1,1,1.0,1.0,5.0,5.0,5.0,5.0,True,516.0,True,True,True,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,40.5,37.5,44.4,44.8
1460481327845984601,False,False,False,True,False,False,Private room,4.0,2.0,1.0,1.0,0.6570841889117043,False,6.0,3,0.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.277012686142506,-157.823223368042,329,22.0,1,365.0,1.0,365.0,6,6,3.0,3.46,4.17,4.0,4.33,4.67,True,105.0,True,True,False,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,26.3,35.3,2.6,9.5
1460597901015854347,False,False,False,False,False,False,Private room,2.0,1.0,1.0,1.0,6.945927446954141,True,18.0,17,12.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.350293851662553,-157.9217114964964,320,0.0,30,366.0,30.0,366.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,56.0,True,True,True,True,False,True,True,True,True,False,True,1,1,1,1,0,0,1,13.0,21.0,14.5,28.2
1460671371054505083,True,False,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,9.442847364818617,True,11.0,11,11.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2842821,-157.8384767,333,8.0,2,365.0,5.2,365.0,1,1,1.0,1.0,5.0,5.0,5.0,5.0,True,153.0,True,True,True,True,False,True,True,True,True,True,False,0,0,0,0,0,0,0,24.0,37.9,0.8,4.5
1460676593202720462,False,True,False,False,False,False,Entire home/apt,2.0,2.0,1.0,1.0,11.638603696098563,False,10.0,8,8.0,within an hour,1.0,0.97,True,Honolulu,Primary Urban Center,21.2885713,-157.8269557,352,17.0,1,1.0,1.0,1.0,1,1,1.0,1.0,5.0,5.0,5.0,5.0,True,148.0,True,True,True,True,False,True,False,True,True,False,False,0,0,0,0,0,0,0,24.9,30.2,1.9,8.0
1460912340945512785,False,False,False,True,False,False,Entire home/apt,4.0,0.0,1.0,1.0,3.405886379192334,False,187.0,67,20.0,within an hour,1.0,0.95,True,Honolulu,Primary Urban Center,21.27752,-157.82415,342,26.0,1,365.0,1.0,60.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,40000.0,True,True,False,True,False,True,True,True,True,True,False,1,1,1,1,0,0,1,28.1,35.7,2.6,9.0
1460919538180018977,False,False,False,True,False,False,Hotel room,4.0,0.0,1.0,1.0,3.405886379192334,False,187.0,67,20.0,within an hour,1.0,0.95,True,Honolulu,Primary Urban Center,21.27765,-157.82405,322,20.0,1,365.0,1.0,73.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,40000.0,True,True,False,True,False,True,True,True,True,True,False,1,1,1,1,0,0,1,26.3,34.9,2.6,9.1
1460924094715731090,False,False,False,True,False,False,Entire home/apt,4.0,0.0,1.0,1.0,3.405886379192334,False,187.0,67,20.0,within an hour,1.0,0.95,True,Honolulu,Primary Urban Center,21.27723,-157.8227,348,30.0,1,365.0,1.0,56.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,158.0,True,True,False,True,False,True,True,True,True,True,False,1,1,1,1,0,0,1,26.3,35.4,2.6,9.6
1460963481141214878,False,True,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,7.84394250513347,False,51.0,3,3.0,within an hour,0.97,0.79,True,Honolulu,Primary Urban Center,21.27552,-157.8225,365,30.0,1,365.0,1.0,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,250.0,True,True,True,True,False,True,True,False,False,True,True,1,1,1,1,0,0,1,27.8,34.8,2.9,9.7
1460989780649534666,True,False,False,False,False,False,Entire home/apt,10.0,6.0,3.0,3.0,5.648186173853525,False,69.0,45,45.0,within an hour,1.0,0.5,True,Honolulu,Ewa,21.33312,-158.12077,7,0.0,5,7.0,5.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,22.0,True,True,True,True,True,True,True,True,True,True,True,1,1,1,1,0,0,1,40.8,38.0,44.7,45.3
1461268852389651447,False,True,False,False,False,False,Entire home/apt,3.0,2.0,1.0,1.0,7.983572895277208,True,8.0,2,2.0,within an hour,1.0,0.98,True,Honolulu,Primary Urban Center,21.27904,-157.82276,216,8.0,30,365.0,30.0,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,140.0,True,True,False,True,False,True,False,False,False,True,True,1,1,1,1,0,0,1,26.0,33.6,2.3,7.8
1461544494721937239,False,False,False,True,False,False,Private room,2.0,1.0,1.0,1.0,1.218343600273785,True,6.0,5,0.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27265955080475,-157.82279407183904,174,28.0,1,28.0,1.0,28.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,173.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,27.8,35.3,3.3,11.4
1461546622992211322,False,False,False,True,False,False,Private room,4.0,2.0,1.0,1.0,1.218343600273785,True,6.0,5,0.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27149,-157.82094,164,23.0,1,28.0,1.0,28.0,1,1,1.0,1.0,5.0,5.0,5.0,5.0,True,172.0,True,True,False,False,True,True,True,True,True,True,False,0,0,0,0,0,0,0,27.6,34.3,3.8,12.1
1461549751829140363,False,False,False,True,False,False,Private room,4.0,2.0,1.0,1.0,1.218343600273785,True,6.0,5,0.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.272895438011023,-157.82104721258446,164,25.0,1,28.0,1.0,28.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,258.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,27.5,33.6,3.8,11.4
1461550896531007500,False,False,False,True,False,False,Private room,2.0,1.0,1.0,1.0,1.218343600273785,True,6.0,5,0.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27101986584803,-157.82260117583652,167,22.0,1,28.0,1.0,28.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,210.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,28.6,36.1,4.8,13.9
1461552016009153283,False,False,False,True,False,False,Private room,4.0,2.0,1.0,1.0,1.218343600273785,True,6.0,5,0.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27155,-157.82312,154,23.0,1,28.0,1.0,28.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,216.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,27.7,33.9,3.9,11.7
1466131837902790377,False,True,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,0.3942505133470226,False,1.0,1,1.0,missing,0.0,0.0,False,Honolulu,Ewa,21.3319372,-158.1212885,7,0.0,7,7.0,7.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,333.0,True,True,False,True,True,True,False,False,False,True,True,1,1,1,1,1,1,1,41.2,39.7,45.1,47.0
1466341904112729443,False,True,False,False,False,False,Entire home/apt,5.0,3.0,2.0,1.0,10.28062970568104,True,121.0,119,119.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2743462,-157.8202829,298,7.0,1,365.0,1.9,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,419.0,True,True,True,True,True,True,True,True,True,True,True,1,1,1,1,0,0,1,26.7,35.8,3.0,10.0
1466647177189450265,False,False,False,True,False,False,Hotel room,4.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,352,21.0,1,365.0,1.0,37.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,193.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466647195591669067,False,False,False,True,False,False,Hotel room,4.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,352,21.0,1,365.0,1.0,37.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,193.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466647225512485150,False,False,False,True,False,False,Hotel room,8.0,0.0,2.0,2.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.28519,-157.83709,352,21.0,1,365.0,1.0,37.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,386.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466647274968825424,False,False,False,True,False,False,Hotel room,4.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.28519,-157.83709,338,17.0,1,365.0,1.0,49.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466647276129049854,False,False,False,True,False,False,Hotel room,8.0,0.0,2.0,2.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,352,21.0,1,365.0,1.0,37.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,386.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466647316179012194,False,False,False,True,False,False,Hotel room,4.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,338,17.0,1,365.0,1.0,49.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466647317961722054,False,False,False,True,False,False,Hotel room,8.0,0.0,2.0,2.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,338,17.0,1,365.0,1.0,49.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466647324275220816,False,False,False,True,False,False,Hotel room,8.0,0.0,2.0,2.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,338,17.0,1,365.0,1.0,49.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466647337502891138,False,False,False,True,False,False,Hotel room,2.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,339,18.0,1,365.0,1.0,48.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466647339865457961,False,False,False,True,False,False,Hotel room,2.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.28519,-157.83709,0,0.0,1,365.0,1.0,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466647349273217228,False,False,False,True,False,False,Hotel room,2.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,336,11.0,1,365.0,1.0,51.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466647360425699529,False,False,False,True,False,False,Hotel room,2.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.28519,-157.83709,336,11.0,1,365.0,1.0,51.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466647409804695875,False,False,False,True,False,False,Hotel room,2.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,213,25.0,1,365.0,1.0,164.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,198.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466650082416921111,False,False,False,True,False,False,Hotel room,4.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,209,0.0,1,365.0,1.0,169.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466650085657039542,False,False,False,True,False,False,Hotel room,4.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,209,0.0,1,365.0,1.0,169.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466650089119950021,False,False,False,True,False,False,Hotel room,2.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,244,0.0,1,365.0,1.0,138.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466650090673040171,False,False,False,True,False,False,Hotel room,2.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,244,0.0,1,365.0,1.0,138.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466910958014011456,False,False,False,True,False,False,Hotel room,2.0,0.0,1.0,1.0,0.5037645448323066,False,63.0,18,0.0,within an hour,1.0,0.8,True,Honolulu,Primary Urban Center,21.2851894,-157.8370917,0,0.0,1,365.0,1.0,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,50000.0,True,True,False,False,True,True,True,True,True,True,False,1,1,1,1,0,0,1,23.7,35.5,1.2,6.6
1466918502936629873,False,True,False,False,False,False,Entire home/apt,3.0,2.0,0.0,1.0,1.2375085557837098,False,4.0,4,4.0,within an hour,0.97,1.0,True,Honolulu,Primary Urban Center,21.28459,-157.83168,356,30.0,1,365.0,1.0,365.0,1,1,1.0,1.0,3.0,3.0,4.0,4.0,True,95.0,True,True,False,True,True,True,False,False,False,True,False,0,0,0,0,0,0,0,25.1,32.3,1.4,6.5
